"","prodfra_n","prodfra_n_1","c_evol_prodfra","libel"
"1910","2445304700","2445304700","0","Prodfra perenne"
"1911","2445305510","2445305510","0","Prodfra perenne"
"1912","2445305530","2445305530","0","Prodfra perenne"
"1913","2445305590","2445305590","0","Prodfra perenne"
"1914","24461000H0","24461000H0","0","Prodfra perenne"
"1915","2451111000","2451111000","0","Prodfra perenne"
"1916","2451119000","2451119000","0","Prodfra perenne"
"1917","2451121000","2451121000","0","Prodfra perenne"
"1918","2451122000","2451122000","0","Prodfra perenne"
"1919","2451124000","2451124000","0","Prodfra perenne"
"1920","2451125000","2451125000","0","Prodfra perenne"
"1921","2451129000","2451129000","0","Prodfra perenne"
"1922","2451131000","2451131000","0","Prodfra perenne"
"1923","2451132000","2451132000","0","Prodfra perenne"
"1924","2451134000","2451134000","0","Prodfra perenne"
"1925","2451135000","2451135000","0","Prodfra perenne"
"1926","2451139000","2451139000","0","Prodfra perenne"
"1927","2451200000","2451200000","0","Prodfra perenne"
"1928","2451303000","2451303000","0","Prodfra perenne"
"1929","2451305000","2451305000","0","Prodfra perenne"
"1930","2452101000","2452101000","0","Prodfra perenne"
"1931","2452103000","2452103000","0","Prodfra perenne"
"1932","2452104000","2452104000","0","Prodfra perenne"
"1933","2452105000","2452105000","0","Prodfra perenne"
"1934","2452109000","2452109000","0","Prodfra perenne"
"1935","24522000H0","24522000H0","0","Prodfra perenne"
"1936","2453101000","2453101000","0","Prodfra perenne"
"1937","2453102000","2453102000","0","Prodfra perenne"
"1938","2453104000","2453104000","0","Prodfra perenne"
"1939","2453105000","2453105000","0","Prodfra perenne"
"1940","2453109000","2453109000","0","Prodfra perenne"
"1941","2454101000","2454101000","0","Prodfra perenne"
"1942","2454102000","2454102000","0","Prodfra perenne"
"1943","2454104000","2454104000","0","Prodfra perenne"
"1944","2454105000","2454105000","0","Prodfra perenne"
"1945","2454109000","2454109000","0","Prodfra perenne"
"1946","2511103010","2511103010","0","Prodfra perenne"
"1947","2511103020","2511103020","0","Prodfra perenne"
"1948","2511103030","2511103030","0","Prodfra perenne"
"1949","2511103040","2511103040","0","Prodfra perenne"
"1950","2511103090","2511103090","0","Prodfra perenne"
"1951","2511105000","2511105000","0","Prodfra perenne"
"1952","2511210000","2511210000","0","Prodfra perenne"
"1953","2511220000","2511220000","0","Prodfra perenne"
"1954","2511231000","2511231000","0","Prodfra perenne"
"1955","2511235010","2511235010","0","Prodfra perenne"
"1956","2511235020","2511235020","0","Prodfra perenne"
"1957","2511235030","2511235030","0","Prodfra perenne"
"1958","2511235040","2511235040","0","Prodfra perenne"
"1959","2511235090","2511235090","0","Prodfra perenne"
"1960","2511235510","2511235510","0","Prodfra perenne"
"1961","2511235520","2511235520","0","Prodfra perenne"
"1962","2511235530","2511235530","0","Prodfra perenne"
"1963","2511235540","2511235540","0","Prodfra perenne"
"1964","2511235550","2511235550","0","Prodfra perenne"
"1965","2511237010","2511237010","0","Prodfra perenne"
"1966","2511237020","2511237020","0","Prodfra perenne"
"1967","2511237090","2511237090","0","Prodfra perenne"
"1968","2512103010","2512103010","0","Prodfra perenne"
"1969","2512103020","2512103020","0","Prodfra perenne"
"1970","2512105010","2512105010","0","Prodfra perenne"
"1971","2512105020","2512105020","0","Prodfra perenne"
"1972","2521110000","2521110000","0","Prodfra perenne"
"1973","2521120010","2521120010","0","Prodfra perenne"
"1974","2521120020","2521120020","0","Prodfra perenne"
"1975","2521120030","2521120030","0","Prodfra perenne"
"1976","2521120040","2521120040","0","Prodfra perenne"
"1977","2521120050","2521120050","0","Prodfra perenne"
"1978","2521120060","2521120060","0","Prodfra perenne"
"1979","2521120070","2521120070","0","Prodfra perenne"
"1980","2521120080","2521120080","0","Prodfra perenne"
"1981","2521130010","2521130010","0","Prodfra perenne"
"1982","2521130020","2521130020","0","Prodfra perenne"
"1983","2529111000","2529111000","0","Prodfra perenne"
"1984","2529112000","2529112000","0","Prodfra perenne"
"1985","2529113000","2529113000","0","Prodfra perenne"
"1986","2529115000","2529115000","0","Prodfra perenne"
"1987","2529117000","2529117000","0","Prodfra perenne"
"1988","2529120000","2529120000","0","Prodfra perenne"
"1989","2530111000","2530111000","0","Prodfra perenne"
"1990","2530115000","2530115000","0","Prodfra perenne"
"1991","2530123000","2530123000","0","Prodfra perenne"
"1992","2530133000","2530133000","0","Prodfra perenne"
"1993","2530135000","2530135000","0","Prodfra perenne"
"1994","2530210000","2530210000","0","Prodfra perenne"
"1995","2530220000","2530220000","0","Prodfra perenne"
"1996","25401100H2","25401100H2","0","Prodfra perenne"
"1997","2540125000","2540125000","0","Prodfra perenne"
"1998","2540127000","2540127000","0","Prodfra perenne"
"1999","2540129000","2540129000","0","Prodfra perenne"
"2000","2540130000","2540130000","0","Prodfra perenne"
"2001","25401300H1","25401300H1","0","Prodfra perenne"
"2002","25401300H2","25401300H2","0","Prodfra perenne"
"2003","25401300H3","25401300H3","0","Prodfra perenne"
"2004","2540140000","2540140000","0","Prodfra perenne"
"2005","25401450H0","25401450H0","0","Prodfra perenne"
"2006","255011340A","255011340A","0","Prodfra perenne"
"2007","255011370A","255011370A","0","Prodfra perenne"
"2008","255011510A","255011510A","0","Prodfra perenne"
"2009","255011520A","255011520A","0","Prodfra perenne"
"2010","255011570A","255011570A","0","Prodfra perenne"
"2011","255011580A","255011580A","0","Prodfra perenne"
"2012","255012100A","255012100A","0","Prodfra perenne"
"2013","255012200A","255012200A","0","Prodfra perenne"
"2014","255012300A","255012300A","0","Prodfra perenne"
"2015","255012400A","255012400A","0","Prodfra perenne"
"2016","255012500A","255012500A","0","Prodfra perenne"
"2017","255012600A","255012600A","0","Prodfra perenne"
"2018","255012700A","255012700A","0","Prodfra perenne"
"2019","255012800A","255012800A","0","Prodfra perenne"
"2020","255012900A","255012900A","0","Prodfra perenne"
"2021","255013100B","255013100B","0","Prodfra perenne"
"2022","255013200B","255013200B","0","Prodfra perenne"
"2023","255013300B","255013300B","0","Prodfra perenne"
"2024","255013400B","255013400B","0","Prodfra perenne"
"2025","255013500B","255013500B","0","Prodfra perenne"
"2026","255013700B","255013700B","0","Prodfra perenne"
"2027","255020200A","255020200A","0","Prodfra perenne"
"2028","255020800A","255020800A","0","Prodfra perenne"
"2029","2561113000","2561113000","0","Prodfra perenne"
"2030","2561115000","2561115000","0","Prodfra perenne"
"2031","2561117000","2561117000","0","Prodfra perenne"
"2032","2561119000","2561119000","0","Prodfra perenne"
"2033","2561123000","2561123000","0","Prodfra perenne"
"2034","2561125000","2561125000","0","Prodfra perenne"
"2035","2561210000","2561210000","0","Prodfra perenne"
"2036","2561223000","2561223000","0","Prodfra perenne"
"2037","2561225000","2561225000","0","Prodfra perenne"
"2038","2561227000","2561227000","0","Prodfra perenne"
"2039","2561229000","2561229000","0","Prodfra perenne"
"2040","256210010A","256210010A","0","Prodfra perenne"
"2041","256210030A","256210030A","0","Prodfra perenne"
"2042","256210050A","256210050A","0","Prodfra perenne"
"2043","256210070A","256210070A","0","Prodfra perenne"
"2044","256210090A","256210090A","0","Prodfra perenne"
"2045","256210110A","256210110A","0","Prodfra perenne"
"2046","256210130A","256210130A","0","Prodfra perenne"
"2047","256220000B","256220000B","0","Prodfra perenne"
"2048","2571112000","2571112000","0","Prodfra perenne"
"2049","2571114500","2571114500","0","Prodfra perenne"
"2050","2571116000","2571116000","0","Prodfra perenne"
"2051","2571117500","2571117500","0","Prodfra perenne"
"2052","2571119000","2571119000","0","Prodfra perenne"
"2053","2571123000","2571123000","0","Prodfra perenne"
"2054","2571128000","2571128000","0","Prodfra perenne"
"2055","2571133000","2571133000","0","Prodfra perenne"
"2056","2571135000","2571135000","0","Prodfra perenne"
"2057","2571137000","2571137000","0","Prodfra perenne"
"2058","2571143000","2571143000","0","Prodfra perenne"
"2059","2571148000","2571148000","0","Prodfra perenne"
"2060","2571150000","2571150000","0","Prodfra perenne"
"2061","2572113000","2572113000","0","Prodfra perenne"
"2062","2572115000","2572115000","0","Prodfra perenne"
"2063","2572117000","2572117000","0","Prodfra perenne"
"2064","2572123000","2572123000","0","Prodfra perenne"
"2065","2572125000","2572125000","0","Prodfra perenne"
"2066","2572127000","2572127000","0","Prodfra perenne"
"2067","2572133000","2572133000","0","Prodfra perenne"
"2068","2572135000","2572135000","0","Prodfra perenne"
"2069","2572137000","2572137000","0","Prodfra perenne"
"2070","2572141000","2572141000","0","Prodfra perenne"
"2071","2572142000","2572142000","0","Prodfra perenne"
"2072","2572143000","2572143000","0","Prodfra perenne"
"2073","2572144000","2572144000","0","Prodfra perenne"
"2074","2572145000","2572145000","0","Prodfra perenne"
"2075","2572146000","2572146000","0","Prodfra perenne"
"2076","2572147000","2572147000","0","Prodfra perenne"
"2077","2572148000","2572148000","0","Prodfra perenne"
"2078","257310100B","257310100B","0","Prodfra perenne"
"2079","257310300B","257310300B","0","Prodfra perenne"
"2080","257310400B","257310400B","0","Prodfra perenne"
"2081","257310500B","257310500B","0","Prodfra perenne"
"2082","257310550B","257310550B","0","Prodfra perenne"
"2083","257310600B","257310600B","0","Prodfra perenne"
"2084","257320100B","257320100B","0","Prodfra perenne"
"2085","257320200B","257320200B","0","Prodfra perenne"
"2086","257320300B","257320300B","0","Prodfra perenne"
"2087","257320500B","257320500B","0","Prodfra perenne"
"2088","257320930B","257320930B","0","Prodfra perenne"
"2089","257320970B","257320970B","0","Prodfra perenne"
"2090","257330130B","257330130B","0","Prodfra perenne"
"2091","257330160B","257330160B","0","Prodfra perenne"
"2092","257330230B","257330230B","0","Prodfra perenne"
"2093","257330250B","257330250B","0","Prodfra perenne"
"2094","257330330B","257330330B","0","Prodfra perenne"
"2095","257330350B","257330350B","0","Prodfra perenne"
"2096","257330370B","257330370B","0","Prodfra perenne"
"2097","257330530B","257330530B","0","Prodfra perenne"
"2098","257330550B","257330550B","0","Prodfra perenne"
"2099","257330570B","257330570B","0","Prodfra perenne"
"2100","257330630B","257330630B","0","Prodfra perenne"
"2101","257330650B","257330650B","0","Prodfra perenne"
"2102","257330730B","257330730B","0","Prodfra perenne"
"2103","257330770B","257330770B","0","Prodfra perenne"
"2104","257330830B","257330830B","0","Prodfra perenne"
"2105","257330850B","257330850B","0","Prodfra perenne"
"2106","257330870B","257330870B","0","Prodfra perenne"
"2107","257340140B","257340140B","0","Prodfra perenne"
"2108","257340160B","257340160B","0","Prodfra perenne"
"2109","257340190B","257340190B","0","Prodfra perenne"
"2110","257340230B","257340230B","0","Prodfra perenne"
"2111","257340250B","257340250B","0","Prodfra perenne"
"2112","257340270B","257340270B","0","Prodfra perenne"
"2113","257340310B","257340310B","0","Prodfra perenne"
"2114","257340330B","257340330B","0","Prodfra perenne"
"2115","257340350B","257340350B","0","Prodfra perenne"
"2116","257340370B","257340370B","0","Prodfra perenne"
"2117","257340440B","257340440B","0","Prodfra perenne"
"2118","257340450B","257340450B","0","Prodfra perenne"
"2119","257340480B","257340480B","0","Prodfra perenne"
"2120","257340500B","257340500B","0","Prodfra perenne"
"2121","257340610B","257340610B","0","Prodfra perenne"
"2122","257340661B","257340661B","0","Prodfra perenne"
"2123","257340662B","257340662B","0","Prodfra perenne"
"2124","257340690B","257340690B","0","Prodfra perenne"
"2125","257340710B","257340710B","0","Prodfra perenne"
"2126","257340740B","257340740B","0","Prodfra perenne"
"2127","257340790B","257340790B","0","Prodfra perenne"
"2128","257340810B","257340810B","0","Prodfra perenne"
"2129","257340830B","257340830B","0","Prodfra perenne"
"2130","257340850B","257340850B","0","Prodfra perenne"
"2131","257340870B","257340870B","0","Prodfra perenne"
"2132","257340890B","257340890B","0","Prodfra perenne"
"2133","257350130A","257350130A","0","Prodfra perenne"
"2134","257350150A","257350150A","0","Prodfra perenne"
"2135","257350200A","257350200A","0","Prodfra perenne"
"2136","257350300A","257350300A","0","Prodfra perenne"
"2137","257350500A","257350500A","0","Prodfra perenne"
"2138","257350600A","257350600A","0","Prodfra perenne"
"2139","257350700A","257350700A","0","Prodfra perenne"
"2140","257350800A","257350800A","0","Prodfra perenne"
"2141","257360130B","257360130B","0","Prodfra perenne"
"2142","257360180B","257360180B","0","Prodfra perenne"
"2143","257360230B","257360230B","0","Prodfra perenne"
"2144","257360240B","257360240B","0","Prodfra perenne"
"2145","257360330B","257360330B","0","Prodfra perenne"
"2146","257360390B","257360390B","0","Prodfra perenne"
"2147","257360430B","257360430B","0","Prodfra perenne"
"2148","257360450B","257360450B","0","Prodfra perenne"
"2149","257360500B","257360500B","0","Prodfra perenne"
"2150","257360630B","257360630B","0","Prodfra perenne"
"2151","257360650B","257360650B","0","Prodfra perenne"
"2152","257360670B","257360670B","0","Prodfra perenne"
"2153","257360900B","257360900B","0","Prodfra perenne"
"2154","25739900HB","25739900HB","0","Prodfra perenne"
"2155","2591110010","2591110010","0","Prodfra perenne"
"2156","2591110020","2591110020","0","Prodfra perenne"
"2157","2591120010","2591120010","0","Prodfra perenne"
"2158","2591120020","2591120020","0","Prodfra perenne"
"2159","25920040S0","25920040S0","0","Prodfra perenne"
"2160","2592113300","2592113300","0","Prodfra perenne"
"2161","2592113500","2592113500","0","Prodfra perenne"
"2162","2592115000","2592115000","0","Prodfra perenne"
"2163","2592121000","2592121000","0","Prodfra perenne"
"2164","2592124020","2592124020","0","Prodfra perenne"
"2165","2592124030","2592124030","0","Prodfra perenne"
"2166","2592124040","2592124040","0","Prodfra perenne"
"2167","2592126000","2592126000","0","Prodfra perenne"
"2168","2592133000","2592133000","0","Prodfra perenne"
"2169","2592135000","2592135000","0","Prodfra perenne"
"2170","2592137000","2592137000","0","Prodfra perenne"
"2171","2593113000","2593113000","0","Prodfra perenne"
"2172","2593115000","2593115000","0","Prodfra perenne"
"2173","2593123000","2593123000","0","Prodfra perenne"
"2174","2593125000","2593125000","0","Prodfra perenne"
"2175","2593127000","2593127000","0","Prodfra perenne"
"2176","2593131300","2593131300","0","Prodfra perenne"
"2177","2593131500","2593131500","0","Prodfra perenne"
"2178","2593132000","2593132000","0","Prodfra perenne"
"2179","2593133000","2593133000","0","Prodfra perenne"
"2180","2593134310","2593134310","0","Prodfra perenne"
"2181","2593134320","2593134320","0","Prodfra perenne"
"2182","2593134500","2593134500","0","Prodfra perenne"
"2183","2593135000","2593135000","0","Prodfra perenne"
"2184","2593136000","2593136000","0","Prodfra perenne"
"2185","2593140010","2593140010","0","Prodfra perenne"
"2186","2593140020","2593140020","0","Prodfra perenne"
"2187","2593151000","2593151000","0","Prodfra perenne"
"2188","2593153000","2593153000","0","Prodfra perenne"
"2189","2593155000","2593155000","0","Prodfra perenne"
"2190","2593157000","2593157000","0","Prodfra perenne"
"2191","2593161320","2593161320","0","Prodfra perenne"
"2192","2593161510","2593161510","0","Prodfra perenne"
"2193","2593161520","2593161520","0","Prodfra perenne"
"2194","2593161710","2593161710","0","Prodfra perenne"
"2195","2593161720","2593161720","0","Prodfra perenne"
"2196","2593163110","2593163110","0","Prodfra perenne"
"2197","2593163120","2593163120","0","Prodfra perenne"
"2198","2593163310","2593163310","0","Prodfra perenne"
"2199","2593163320","2593163320","0","Prodfra perenne"
"2200","2593163500","2593163500","0","Prodfra perenne"
"2201","2593163700","2593163700","0","Prodfra perenne"
"2202","2593165300","2593165300","0","Prodfra perenne"
"2203","2593166000","2593166000","0","Prodfra perenne"
"2204","2593168000","2593168000","0","Prodfra perenne"
"2205","2593171000","2593171000","0","Prodfra perenne"
"2206","2593172410","2593172410","0","Prodfra perenne"
"2207","2593172420","2593172420","0","Prodfra perenne"
"2208","2593175000","2593175000","0","Prodfra perenne"
"2209","2593178000","2593178000","0","Prodfra perenne"
"2210","2593180000","2593180000","0","Prodfra perenne"
"2211","2594111500","2594111500","0","Prodfra perenne"
"2212","2594111600","2594111300","3","Prodfra non perenne"
"2213","2594112200","2594111300","3","Prodfra non perenne"
"2214","2594112400","2594111300","3","Prodfra non perenne"
"2215","2594112600","2594111300","3","Prodfra non perenne"
"2216","2594112800","2594111300","3","Prodfra non perenne"
"2217","2594113200","2594111300","3","Prodfra non perenne"
"2218","2594113400","2594111300","3","Prodfra non perenne"
"2219","2594113600","2594113500","3","Prodfra non perenne"
"2220","2594113800","2594111300","3","Prodfra non perenne"
"2221","2594115310","2594115300","3","Prodfra non perenne"
"2222","2594115700","2594115700","0","Prodfra perenne"
"2223","2594117300","2594117300","0","Prodfra perenne"
"2224","2594117500","2594117500","0","Prodfra perenne"
"2225","2594118400","2594118300","3","Prodfra non perenne"
"2226","2594118600","2594118300","3","Prodfra non perenne"
"2227","2594119000","2594119000","0","Prodfra perenne"
"2228","2594121000","2594121000","0","Prodfra perenne"
"2229","2594123000","2594123000","0","Prodfra perenne"
"2230","2594125000","2594125000","0","Prodfra perenne"
"2231","2594127000","2594127000","0","Prodfra perenne"
"2232","2594131000","2594131000","0","Prodfra perenne"
"2233","2594134000","2594134000","0","Prodfra perenne"
"2234","2594137000","2594137000","0","Prodfra perenne"
"2235","25941400H0","25941400H0","0","Prodfra perenne"
"2236","259911100A","259911100A","0","Prodfra perenne"
"2237","259911270A","259911270A","0","Prodfra perenne"
"2238","259911310A","259911310A","0","Prodfra perenne"
"2239","259911350A","259911350A","0","Prodfra perenne"
"2240","259911370A","259911370A","0","Prodfra perenne"
"2241","259912170A","259912170A","0","Prodfra perenne"
"2242","259912251A","259912251A","0","Prodfra perenne"
"2243","259912252A","259912252A","0","Prodfra perenne"
"2244","259912370A","259912370A","0","Prodfra perenne"
"2245","259912450A","259912450A","0","Prodfra perenne"
"2246","259912530A","259912530A","0","Prodfra perenne"
"2247","259912550A","259912550A","0","Prodfra perenne"
"2248","259912570A","259912570A","0","Prodfra perenne"
"2249","259912700A","259912700A","0","Prodfra perenne"
"2250","259912800A","259912800A","0","Prodfra perenne"
"2251","259921200B","259921200B","0","Prodfra perenne"
"2252","259921700B","259921700B","0","Prodfra perenne"
"2253","259922000B","259922000B","0","Prodfra perenne"
"2254","259923500B","259923500B","0","Prodfra perenne"
"2255","259923700B","259923700B","0","Prodfra perenne"
"2256","259924000B","259924000B","0","Prodfra perenne"
"2257","259925300B","259925300B","0","Prodfra perenne"
"2258","259925500B","259925500B","0","Prodfra perenne"
"2259","259925700B","259925700B","0","Prodfra perenne"
"2260","259926000B","259926000B","0","Prodfra perenne"
"2261","259929100B","259929100B","0","Prodfra perenne"
"2262","259929110B","259929110B","0","Prodfra perenne"
"2263","259929130B","259929130B","0","Prodfra perenne"
"2264","259929190B","259929190B","0","Prodfra perenne"
"2265","259929220B","259929220B","0","Prodfra perenne"
"2266","259929250B","259929250B","0","Prodfra perenne"
"2267","259929290B","259929290B","0","Prodfra perenne"
"2268","259929310B","259929310B","0","Prodfra perenne"
"2269","259929330B","259929330B","0","Prodfra perenne"
"2270","259929350B","259929350B","0","Prodfra perenne"
"2271","259929370B","259929370B","0","Prodfra perenne"
"2272","259929451B","259929451B","0","Prodfra perenne"
"2273","259929452B","259929452B","0","Prodfra perenne"
"2274","259929453B","259929453B","0","Prodfra perenne"
"2275","259929454B","259929454B","0","Prodfra perenne"
"2276","259929550B","259929550B","0","Prodfra perenne"
"2277","259929580B","259929580B","0","Prodfra perenne"
"2278","259929601B","259929601B","0","Prodfra perenne"
"2279","259929602B","259929602B","0","Prodfra perenne"
"2280","259929721B","259929721B","0","Prodfra perenne"
"2281","259929722B","259929722B","0","Prodfra perenne"
"2282","259929741B","259929741B","0","Prodfra perenne"
"2283","259929742B","259929742B","0","Prodfra perenne"
"2284","259929743B","259929743B","0","Prodfra perenne"
"2285","259929790B","259929790B","0","Prodfra perenne"
"2286","259929820B","259929820B","0","Prodfra perenne"
"2287","259929830B","259929830B","0","Prodfra perenne"
"2288","259929850B","259929850B","0","Prodfra perenne"
"2289","259929870B","259929870B","0","Prodfra perenne"
"2290","259929950B","259929950B","0","Prodfra perenne"
"2291","2611110000","2611110000","0","Prodfra perenne"
"2292","2611120000","2611120000","0","Prodfra perenne"
"2293","2611212000","2611212000","0","Prodfra perenne"
"2294","2611215000","2611215000","0","Prodfra perenne"
"2295","2611218000","2611218000","0","Prodfra perenne"
"2296","2611222000","2611222000","0","Prodfra perenne"
"2297","2611224010","2611224010","0","Prodfra perenne"
"2298","2611224090","2611224090","0","Prodfra perenne"
"2299","2611226000","2611226000","0","Prodfra perenne"
"2300","2611228000","2611228000","0","Prodfra perenne"
"2301","2611300300","2611300300","0","Prodfra perenne"
"2302","2611300600","2611300600","0","Prodfra perenne"
"2303","2611302300","2611302300","0","Prodfra perenne"
"2304","2611302700","2611302700","0","Prodfra perenne"
"2305","2611303400","2611303400","0","Prodfra perenne"
"2306","2611305400","2611305400","0","Prodfra perenne"
"2307","2611306500","2611306500","0","Prodfra perenne"
"2308","2611306700","2611306700","0","Prodfra perenne"
"2309","2611308000","2611308000","0","Prodfra perenne"
"2310","2611309100","2611309100","0","Prodfra perenne"
"2311","2611309400","2611309400","0","Prodfra perenne"
"2312","2611404000","2611404000","0","Prodfra perenne"
"2313","2611407010","2611407010","0","Prodfra perenne"
"2314","2611407020","2611407020","0","Prodfra perenne"
"2315","2611407090","2611407090","0","Prodfra perenne"
"2316","2611409000","2611409000","0","Prodfra perenne"
"2317","2611502000","2611502000","0","Prodfra perenne"
"2318","2611505000","2611505000","0","Prodfra perenne"
"2319","26118010S0","26118010S0","0","Prodfra perenne"
"2320","26118020S0","26118020S0","0","Prodfra perenne"
"2321","26118030S0","26118030S0","0","Prodfra perenne"
"2322","26119100H0","26119100H0","0","Prodfra perenne"
"2323","2612108000","2612108000","0","Prodfra perenne"
"2324","2612200000","2612200000","0","Prodfra perenne"
"2325","26122510S0","26122510S0","0","Prodfra perenne"
"2326","26122520S0","26122520S0","0","Prodfra perenne"
"2327","26122530S0","26122530S0","0","Prodfra perenne"
"2328","26122535S0","26122535S0","0","Prodfra perenne"
"2329","26122540S0","26122540S0","0","Prodfra perenne"
"2330","26122550S0","26122550S0","0","Prodfra perenne"
"2331","26122560H0","26122560H0","0","Prodfra perenne"
"2332","26122570S0","26122570S0","0","Prodfra perenne"
"2333","26122575S0","26122575S0","0","Prodfra perenne"
"2334","26122580H0","26122580H0","0","Prodfra perenne"
"2335","2612300000","2612300000","0","Prodfra perenne"
"2336","26129110H0","26129110H0","0","Prodfra perenne"
"2337","26129120H0","26129120H0","0","Prodfra perenne"
"2338","2620110000","2620110000","0","Prodfra perenne"
"2339","2620120000","2620120000","0","Prodfra perenne"
"2340","2620130000","2620130000","0","Prodfra perenne"
"2341","2620140000","2620140000","0","Prodfra perenne"
"2342","2620150000","2620150000","0","Prodfra perenne"
"2343","2620164000","2620164000","0","Prodfra perenne"
"2344","2620165000","2620165000","0","Prodfra perenne"
"2345","2620166000","2620166000","0","Prodfra perenne"
"2346","2620170000","2620170000","0","Prodfra perenne"
"2347","2620180000","2620180000","0","Prodfra perenne"
"2348","2620210000","2620210000","0","Prodfra perenne"
"2349","2620220000","2620220000","0","Prodfra perenne"
"2350","2620300000","2620300000","0","Prodfra perenne"
"2351","2620400000","2620400000","0","Prodfra perenne"
"2352","2630110000","2630110000","0","Prodfra perenne"
"2353","2630120000","2630120000","0","Prodfra perenne"
"2354","2630130000","2630130000","0","Prodfra perenne"
"2355","2630210000","2630210000","0","Prodfra perenne"
"2356","2630220000","2630220000","0","Prodfra perenne"
"2357","2630231000","2630231000","0","Prodfra perenne"
"2358","2630232000","2630232000","0","Prodfra perenne"
"2359","2630233000","2630233000","0","Prodfra perenne"
"2360","2630237000","2630237000","0","Prodfra perenne"
"2361","2630300000","2630300000","0","Prodfra perenne"
"2362","2630401000","2630401000","0","Prodfra perenne"
"2363","2630403500","2630403500","0","Prodfra perenne"
"2364","2630403900","2630403900","0","Prodfra perenne"
"2365","2630404000","2630404000","0","Prodfra perenne"
"2366","2630405000","2630405000","0","Prodfra perenne"
"2367","2630406000","2630406000","0","Prodfra perenne"
"2368","2630407000","2630407000","0","Prodfra perenne"
"2369","2630502000","2630502000","0","Prodfra perenne"
"2370","2630508000","2630508000","0","Prodfra perenne"
"2371","26306000H0","26306000H0","0","Prodfra perenne"
"2372","2640110000","2640110000","3","Prodfra non perenne"
"2373","2640127000","2640127000","0","Prodfra perenne"
"2374","2640129000","2640129000","0","Prodfra perenne"
"2375","2640202000","2640202000","0","Prodfra perenne"
"2376","2640209010","2640209010","0","Prodfra perenne"
"2377","2640310000","2640310000","0","Prodfra perenne"
"2378","2640320000","2640320000","0","Prodfra perenne"
"2379","2640330000","2640330000","0","Prodfra perenne"
"2380","2640340000","2640342000","3","Prodfra non perenne"
"2381","2640410000","2640410000","0","Prodfra perenne"
"2382","2640423500","2640423500","0","Prodfra perenne"
"2383","2640423700","2640423700","0","Prodfra perenne"
"2384","2640423900","2640423900","0","Prodfra perenne"
"2385","2640427000","2640427000","0","Prodfra perenne"
"2386","2640435500","2640435500","0","Prodfra perenne"
"2387","2640435900","2640435900","0","Prodfra perenne"
"2388","2640437000","2640437000","0","Prodfra perenne"
"2389","2640440000","2640440000","0","Prodfra perenne"
"2390","2640517000","2640517000","0","Prodfra perenne"
"2391","2640518000","2640518000","0","Prodfra perenne"
"2392","2640520000","2640520000","0","Prodfra perenne"
"2393","2640605010","2640605010","0","Prodfra perenne"
"2394","265111200A","265111200A","0","Prodfra perenne"
"2395","265111500A","265111500A","0","Prodfra perenne"
"2396","265111800A","265111800A","0","Prodfra perenne"
"2397","265112000B","265112350B","3","Prodfra non perenne"
"2398","265120200A","265120200A","0","Prodfra perenne"
"2399","265120500A","265120500A","0","Prodfra perenne"
"2400","265120800A","265120800A","0","Prodfra perenne"
"2401","265131000B","265131000B","0","Prodfra perenne"
"2402","265132000B","265132000B","0","Prodfra perenne"
"2403","265133000B","265133000B","0","Prodfra perenne"
"2404","265141000B","265141000B","0","Prodfra perenne"
"2405","265142000B","265142000B","0","Prodfra perenne"
"2406","265143000B","265143100B","3","Prodfra non perenne"
"2407","265144000B","265144000B","0","Prodfra perenne"
"2408","265145000B","265145200B","3","Prodfra non perenne"
"2409","265151100B","265151100B","0","Prodfra perenne"
"2410","265151350B","265151350B","0","Prodfra perenne"
"2411","265151390B","265151390B","0","Prodfra perenne"
"2412","265151750B","265151750B","0","Prodfra perenne"
"2413","265151790B","265151790B","0","Prodfra perenne"
"2414","265152350B","265152350B","0","Prodfra perenne"
"2415","265152390B","265152390B","0","Prodfra perenne"
"2416","265152550B","265152550B","0","Prodfra perenne"
"2417","265152590B","265152590B","0","Prodfra perenne"
"2418","265152711B","265152711B","0","Prodfra perenne"
"2419","265152712B","265152712B","0","Prodfra perenne"
"2420","265152741B","265152741B","0","Prodfra perenne"
"2421","265152742B","265152742B","0","Prodfra perenne"
"2422","265152790B","265152790B","0","Prodfra perenne"
"2423","265152830B","265152830B","0","Prodfra perenne"
"2424","265152890B","265152890B","0","Prodfra perenne"
"2425","265153131B","265153131B","0","Prodfra perenne"
"2426","265153132B","265153132B","0","Prodfra perenne"
"2427","265153191B","265153191B","0","Prodfra perenne"
"2428","265153192B","265153192B","0","Prodfra perenne"
"2429","265153200B","265153200B","0","Prodfra perenne"
"2430","265153300B","265153300B","0","Prodfra perenne"
"2431","265153810B","265153810B","0","Prodfra perenne"
"2432","265153830B","265153830B","0","Prodfra perenne"
"2433","265153950B","265153950B","0","Prodfra perenne"
"2434","265161000B","265161000B","0","Prodfra perenne"
"2435","265162000B","265162100B","3","Prodfra non perenne"
"2436","265163300B","265163300B","0","Prodfra perenne"
"2437","265163500B","265163500B","0","Prodfra perenne"
"2438","265163700B","265163700B","0","Prodfra perenne"
"2439","265164300B","265164300B","0","Prodfra perenne"
"2440","265164530B","265164530B","0","Prodfra perenne"
"2441","265164550B","265164550B","0","Prodfra perenne"
"2442","265165000B","265165000B","0","Prodfra perenne"
"2443","265166201B","265166201B","0","Prodfra perenne"
